row_index,molecule_chembl_id,consensus_label,smiles,scaffold,true_label,pred_label,p_active,error_type
760,CHEMBL3085089,active_single,CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(Cc1ccccc1)c1cccs1)C2,O=C(OC1CC2CCC(C1)N2)N(Cc1ccccc1)c1cccs1,1,1,0.9989393775856367,OK
807,CHEMBL3087950,active_single,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCNC(=O)c1cnccn1,O=C(C[N+]12CCC(CC1)C(OC(=O)C1(C3=CC=CC3)CCCCCC1)C2)NCCNC(=O)c1cnccn1,1,1,0.9878408862661331,OK
888,CHEMBL330999,active_single,CCN1CC=C(c2ccccc2)C(C(=O)OCC2CCCCC2)C1.O=C(O)C(=O)O,O=C(OCC1CCCCC1)C1CNCC=C1c1ccccc1,1,1,0.7365799350215397,OK
900,CHEMBL3354066,active_single,CN1CCC=C(c2nsnc2OCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,O=C1CCc2ccccc2N1CCCN1CCC(CCCOc2nsnc2C2=CCCNC2)CC1,1,1,0.7905391208574061,OK
941,CHEMBL3426699,active_single,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)CC1,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)CC1,1,1,0.9998663389904127,OK
942,CHEMBL3426700,active_single,COc1cc(C(=O)NCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)ccc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)CC1,1,1,0.9995909523137836,OK
943,CHEMBL3426701,active_single,Cc1cc(C(=O)NCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(C)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)CC1,1,1,0.9991652254612167,OK
944,CHEMBL3426702,active_single,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)CC1,1,1,0.9999139227401384,OK
964,CHEMBL355851,inactive_single,CN(C)CCNC(=O)C1=C(Cc2cccnc2)c2ccccc2C1,C1=C(Cc2cccnc2)c2ccccc2C1,0,0,0.018614818251619387,OK
975,CHEMBL3629355,active_single,CN1CCC(Cn2cnc(C(O)(c3ccccc3)C3CCCCC3)n2)CC1,c1ccc(C(c2ncn(CC3CCNCC3)n2)C2CCCCC2)cc1,1,1,0.9352248209865672,OK
984,CHEMBL3633650,inactive,CN(CC(=O)c1c(-c2ccccc2)[nH]c2ccccc12)CC(=O)N1CCOCC1,O=C(CNCC(=O)N1CCOCC1)c1c(-c2ccccc2)[nH]c2ccccc12,0,0,0.08150756960641525,OK
1006,CHEMBL3645292,active,Cc1ccc(C(=O)Nc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9996549597035383,OK
1007,CHEMBL3645293,active,Cc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)c1cccc(N(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999723944090426,OK
1008,CHEMBL3645294,active,Cc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)c1ccc(C)c(N(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999012286054203,OK
1009,CHEMBL3645295,active,COc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)c1cccc(N(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999566874990344,OK
1010,CHEMBL3645296,active,Cc1cc(NC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c(C)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999578079156777,OK
1011,CHEMBL3645297,active,COc1cc(NC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999482992417597,OK
1023,CHEMBL3645309,active,CC(Cc1cccc(CNC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)NCc2cccc(CCNCCc3cccc4[nH]c(=O)ccc34)c2)c1,1,1,0.9999676058240862,OK
1024,CHEMBL3645310,active,Cc1ccc(C(=O)NCc2cccc(CC(C)NC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)c2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)NCc2cccc(CCNCCc3cccc4[nH]c(=O)ccc34)c2)c1,1,1,0.9998212552906767,OK
1078,CHEMBL3645364,active,CN(C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)c1cccc(C(=O)Nc2ccc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999434871098719,OK
1088,CHEMBL370232,active_single,CO[C@]1(C#CC(O)(c2cccs2)c2cccs2)CN2CCC1CC2,C(#CC1CN2CCC1CC2)C(c1cccs1)c1cccs1,1,1,0.9950054922126688,OK
1123,CHEMBL378904,active_single,Cc1c(NC2CC2)nc(CC2CC2)nc1N1CCCCCC1,c1c(NC2CC2)nc(CC2CC2)nc1N1CCCCCC1,1,1,0.9368823649795167,OK
1124,CHEMBL379055,active_single,NCC1CCN(C(=O)[C@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CC(c2ccccc2)(c2ccccc2)c2ccccc2)CC1.O=C(O)C(F)(F)F,O=C(C1CCCN1C(=O)C1CCCN1C(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)N1CCCCC1,1,1,0.8152211634467407,OK
1179,CHEMBL394137,active_single,CN(C)C1(CNCCC23CC4CC(CC(C4)C2)C3)COc2ccccc2OC1,c1ccc2c(c1)OCC(CNCCC13CC4CC(CC(C4)C1)C3)CO2,1,1,0.9951012842833344,OK
1191,CHEMBL3960065,active,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3O)CCC1CC2)C(O)(c1cccs1)c1cccs1,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,1,1,0.9997011692917122,OK
1193,CHEMBL3961014,active_single,CN(CCCn1c(=O)[nH]c2cc(CNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)ccc21)[C@H]1CC[C@H](OC(=O)C(O)(c2cccs2)c2cccs2)CC1,O=C(OC1CCC(NCCCn2c(=O)[nH]c3cc(CNCCc4cccc5[nH]c(=O)ccc45)ccc32)CC1)C(c1cccs1)c1cccs1,1,1,0.9987310037931776,OK
1203,CHEMBL3981221,active_single,COc1cc(NC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c(C)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)Nc2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)c1,1,1,0.9999260644788021,OK
1224,CHEMBL4091032,inactive_single,CN1CCC(COCc2cccnc2)C1,c1cncc(COCC2CCNC2)c1,0,0,0.35362566501204723,OK
1234,CHEMBL4099673,inactive_single,c1cncc(COCC2CCNC2)c1,c1cncc(COCC2CCNC2)c1,0,0,0.39947931589269015,OK
1239,CHEMBL410890,active_single,NCCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,O=C(C(c1ccccc1)C1CCCC1)N1CCCCC1,1,1,0.9175784394164642,OK
1270,CHEMBL427390,active_single,Cc1c(NC2CC2)nc(C2CC2)nc1N1CCCC1,c1c(NC2CC2)nc(C2CC2)nc1N1CCCC1,1,1,0.9803591291753698,OK
1278,CHEMBL430587,inactive_single,C[C@@H]1OC(=O)[C@@H]2C[C@@H]3CCCC[C@@H]3[C@@H](C#C[C@H]3CCC[C@H](C)N3C)[C@H]12,O=C1OCC2C1CC1CCCCC1C2C#CC1CCCCN1,0,1,0.7884225636116684,FP
1292,CHEMBL443267,active_single,CCC1(CCN)CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,O=C(C(c1ccccc1)C1CCCC1)N1CCCCC1,1,1,0.9205832729120573,OK
1299,CHEMBL4441786,active_single,O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,1,1,0.9904956530690445,OK
1300,CHEMBL4442329,active_single,O=C(OC1C[N+]2(CCOc3ccccc3)CCC1CC2)C(O)(c1ccccc1)c1ccccc1.[Br-],O=C(OC1C[N+]2(CCOc3ccccc3)CCC1CC2)C(c1ccccc1)c1ccccc1,1,1,0.9818837880291733,OK
1301,CHEMBL4446039,active_single,O=C(OCc1ccc(Cl)c(Cl)c1)N(c1ccccc1)C1CN2CCC1CC2,O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,1,1,0.9856367055423698,OK
1314,CHEMBL4457754,inactive_single,C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,c1ccc(N2CC3NCCC3c3ccccc32)cc1,0,0,0.6483989404336165,OK
1316,CHEMBL4462631,active_single,Cc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,1,1,0.9390567735695873,OK
1323,CHEMBL4473985,active_single,COc1ccc(COC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,O=C(OCc1ccccc1)N(c1ccccc1)C1CN2CCC1CC2,1,1,0.9446781685048582,OK
1334,CHEMBL4515788,active_single,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCCN1CCN(CCCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1,1,1,0.9416932618976848,OK
1359,CHEMBL4572167,inactive_single,CC[C@H]1c2ccccc2N(c2ccccc2)C[C@@]1(C)N,c1ccc(N2CCCc3ccccc32)cc1,0,0,0.4248545822551656,OK
1416,CHEMBL4646245,inactive_single,C[N+](C)(C)C[C@@H]1CO[C@@H](c2ccccc2)CO1.[I-],c1ccc(C2COCCO2)cc1,0,0,0.024979141814401595,OK
1439,CHEMBL4756442,inactive_single,O=C(CCN1CCCc2ccccc21)N1CCC(O)CC1,O=C(CCN1CCCc2ccccc21)N1CCCCC1,0,0,0.031659027699628556,OK
1447,CHEMBL4760150,inactive_single,CC1CCCC(C)N1C(=O)CCN1CCCc2ccccc21,O=C(CCN1CCCc2ccccc21)N1CCCCC1,0,0,0.013442630948460463,OK
1448,CHEMBL4760904,inactive_single,CC1CCc2ccccc2N1CC(=O)N1CCCCC1,O=C(CN1CCCc2ccccc21)N1CCCCC1,0,0,0.06960253374177011,OK
1449,CHEMBL4761549,inactive_single,O=C(CN1CCCc2ccc(O)cc21)N1CCCCC1,O=C(CN1CCCc2ccccc21)N1CCCCC1,0,0,0.04333998329715677,OK
1450,CHEMBL4762056,inactive_single,O=C(CN1CCCc2ccccc21)N1CCCCC1,O=C(CN1CCCc2ccccc21)N1CCCCC1,0,0,0.04578168423546676,OK
1452,CHEMBL4763422,inactive_single,O=C(CCN1CCCc2ccccc21)N1CCCCC1CO,O=C(CCN1CCCc2ccccc21)N1CCCCC1,0,0,0.20762943842043366,OK
1460,CHEMBL4778178,inactive_single,O=C(CCN1CCCc2ccccc21)NCc1ccco1,O=C(CCN1CCCc2ccccc21)NCc1ccco1,0,0,0.008232434517202935,OK
1471,CHEMBL4787283,inactive_single,Cc1ccc2c(c1)CCCN2CC(=O)N1CCCCC1,O=C(CN1CCCc2ccccc21)N1CCCCC1,0,0,0.025285106056569043,OK
1474,CHEMBL4792360,inactive_single,O=C(CCN1CCCc2ccccc21)N1CCCC(O)C1,O=C(CCN1CCCc2ccccc21)N1CCCCC1,0,0,0.0717623953167956,OK
1492,CHEMBL4850130,active_single,N=C(N)NCCC[C@@H](N)C(=O)NCCN1CCN(CCCC2CCN(CC(=O)N3c4ccccc4NC(=O)c4ccccc43)CC2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,O=C1Nc2ccccc2N(C(=O)CN2CCC(CCCN3CCNCC3)CC2)c2ccccc21,1,1,0.8473164932282928,OK
1518,CHEMBL4871702,active_single,O=C(N[C@@H](c1ccccc1)c1ccc(-c2cccc(OCc3ccc(C(=O)N(CCCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)Cc4ccccc4)cc3)c2)cc1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1ccc(-c2cccc(OCc3ccc(C(=O)N(CCCNCCc4cccc5[nH]c(=O)ccc45)Cc4ccccc4)cc3)c2)cc1)OC1CN2CCC1CC2,1,1,0.9999726409445329,OK
1527,CHEMBL4878138,active_single,COc1cc(C(=O)NCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCNC(=O)c2ccc(CNCCc3cccc4[nH]c(=O)ccc34)cc2)CC1,1,1,0.9991786812376445,OK
1540,CHEMBL490,active,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,c1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1,1,0.7597533100040438,OK
1598,CHEMBL503468,inactive_single,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccccc7)cc56)CC4)CC3)c2c1)c1ccccc1,0,1,0.697016542547988,FP
1603,CHEMBL5074216,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@@H]3CCN(C)C3)c3ccccc3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CCNC2)c2ccccc2)s1,1,1,0.9995754083070413,OK
1629,CHEMBL5086895,active_single,O=C(O[C@@H](Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1)c1cccc(CNC(C(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)c1,1,1,0.9999961716905346,OK
1644,CHEMBL5170720,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(C(=O)O)o2)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccco2)c1)OC1CN2CCC1CC2,1,1,0.9935361711174371,OK
1652,CHEMBL5180420,active_single,COc1cc(C(=O)O)ccc1COc1cccc([C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)c1,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9917864412347365,OK
1659,CHEMBL5193776,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(C(=O)O)cc2F)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9938106236747332,OK
1661,CHEMBL5193865,active_single,COC(=O)c1ccc(COc2cccc([C@H](NC(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9989658532955084,OK
1662,CHEMBL5194569,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(C(=O)O)c(F)c2)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9900078073672558,OK
1663,CHEMBL5195203,active_single,COC(=O)c1ccc(COc2cccc(C(NC(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9989658532955084,OK
1668,CHEMBL5200448,active_single,COC(=O)c1ccc(COc2cccc([C@@H](NC(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)c2)cc1,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9989658532955084,OK
1671,CHEMBL5202045,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2cc(C(=O)O)co2)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccco2)c1)OC1CN2CCC1CC2,1,1,0.988864035061284,OK
1672,CHEMBL5202567,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(C(=O)O)cc2)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9958374999803807,OK
1673,CHEMBL5202787,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2cccc(C(=O)O)c2)c1)O[C@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccccc2)c1)OC1CN2CCC1CC2,1,1,0.9982853087779956,OK
1708,CHEMBL5273907,active_single,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O=C(CCCCC[N+]1=C(C=CC=CC=C2Cc3ccccc3N2)Cc2ccccc21)NCCCCCCN1CCC(COC(=O)Nc2ccccc2-c2ccccc2)CC1,1,1,0.99991954728192,OK
1723,CHEMBL5289667,active_single,CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCCCN3CCC(OC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,O=C(CCCCC[N+]1=C(C=CC=CC=C2Cc3ccccc3N2)Cc2ccccc21)NCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,1,1,0.9997869154504275,OK
1769,CHEMBL551063,active_single,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,1,1,0.9997400926912977,OK
1773,CHEMBL551466,active,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,1,1,0.9992799057167899,OK
1802,CHEMBL554699,active_single,O=C(O[C@H]1CN2CCC1CC2)[C@@](O)(c1cccs1)C1CCCC1,O=C(OC1CN2CCC1CC2)C(c1cccs1)C1CCCC1,1,1,0.9921810866382746,OK
1829,CHEMBL5557820,active_single,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@H]2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1.O=CO,O=C(NCCCOc1cccc(C(C(=O)OC2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9999233668945766,OK
1831,CHEMBL5558093,active_single,O=C(NCc1ccc(-c2cccc([C@](O)(C(=O)OCC3CCN(Cc4ccccc4)CC3)c3ccccc3)c2)s1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,O=C(NCc1ccc(-c2cccc(C(C(=O)OCC3CCN(Cc4ccccc4)CC3)c3ccccc3)c2)s1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9999858781539666,OK
1832,CHEMBL5558239,active_single,O=C(NCCCOc1cccc([C@](O)(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1.O=CO,O=C(NCCCOc1cccc(C(C(=O)OC2CCCN(Cc3ccccc3)C2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9999284436366785,OK
1840,CHEMBL5560206,inactive_single,CC(C)(C(=O)O)c1cccc(NCCN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,c1ccc(NCCN2CCC(=C3c4ccccc4CCc4cccnc43)CC2)cc1,0,0,0.09952005394568819,OK
1855,CHEMBL559931,active_single,CC1(C(=O)O[C@H]2C[N+]3(CCCOc4ccccc4)CCC2CC3)c2ccccc2-c2ccccc21.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2-c2ccccc21,1,1,0.9956980664045351,OK
1857,CHEMBL561187,active_single,CC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1cccs1)c1cccs1,1,1,0.9984422878091334,OK
1858,CHEMBL561870,active_single,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1(O)c2ccccc2-c2ccccc21.[Br-],O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C1c2ccccc2-c2ccccc21,1,1,0.9950457530022448,OK
1859,CHEMBL562642,active_single,O=C(O[C@H]1CN2CCC1CC2)[C@](O)(c1cccs1)C1CCCC1,O=C(OC1CN2CCC1CC2)C(c1cccs1)C1CCCC1,1,1,0.9950062957753905,OK
1947,CHEMBL5804988,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CCN(C)C3)c3ccccc3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CCNC2)c2ccccc2)s1,1,1,0.9995452959953836,OK
1995,CHEMBL5854041,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OC[C@H]3CCCN3C)c3ccccc3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OCC2CCCN2)c2ccccc2)s1,1,1,0.9986272017449938,OK
2007,CHEMBL5870595,active_single,O=C(O[C@H]1C[N+]2(CCCCc3ccccc3)CCC1CC2)C1C2C=CC=CC2OC2C=CC=CC21,O=C(OC1C[N+]2(CCCCc3ccccc3)CCC1CC2)C1C2C=CC=CC2OC2C=CC=CC21,1,1,0.9935268951694648,OK
2051,CHEMBL5924908,active_single,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)C1(O)C2C=CC=CC2OC2C=CC=CC21,O=C(OC1C[N+]2(CCCc3cccs3)CCC1CC2)C1C2C=CC=CC2OC2C=CC=CC21,1,1,0.9847795558619166,OK
2070,CHEMBL5940842,active_single,CC(Cc1cccc(CNC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c1)NCC(O)c1ccc(O)c2[nH]c(=O)ccc12,O=C(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)Nc1cccc(C(=O)NCc2cccc(CCNCCc3cccc4[nH]c(=O)ccc34)c2)c1,1,1,0.9999608035426747,OK
2090,CHEMBL5955613,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC3CC(C(=O)O[C@H]4CN5CCC4CC5)(c4ccccc4)C3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC2CC(C(=O)OC3CN4CCC3CC4)(c3ccccc3)C2)s1,1,1,0.9999215840198263,OK
2152,CHEMBL6014820,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OC[C@@H]3CCCN3C)c3ccccc3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OCC2CCCN2)c2ccccc2)s1,1,1,0.9990979257653362,OK
